,prompt,chosen,rejected,diff,source_index
473,I get to," text, thank you for inviting me into your iron shows chum and cheesy dun"," sneak up and say bad stuff to my roommate - who is not, apparently """,0.987871658115182,473
475,Leave it to, someone who can pull off an outrageous horror/suspense work without inducing any sort, me. Return it to me. EXT. Texas Farm Phase -- EFFECTS,0.9944332820596172,475
476,Going into this movie you," get the feeling that you are falling for Jean Michaels. The plot is right,",'ll realise the point with it although it's watchable and in the right it,0.9885162049904466,476
477,This is the kind of movie that, all young snobs can relate to.<br /><br />With all the, you can turn into a series of spinoff films and shows a downward spiral of,0.9914985736832022,477
481,<br /><br, />The brilliant thing about this horror flick is that it journeys into the minds of, />(The highlights of the film were: that silly scene where they see Frank,0.9975214189616964,481
483,I love special effects,", but having seen these many today it's difficult to comment. Bush ""pop","."" Overall a rather low comedy, but with the attractive Lee Poire at the",0.9957399428240024,483
484,The buzz for, 'O waterfalls' is where audience participation will come in. The movie seems," many decades could have been shot as a show about a basketball freak; again,",0.985964821302332,484
486,Shortly after seeing," Jamie Foxx in Ali Porte, he received a call from Maggie (Cal"," Haruhi on TV with his costume, his male colleagues ordered him to carry",0.9554821364581584,486
488,To describe this film," (in the same order/continuity) without having a cheesy, simple story", is to translate the definition horror film observes in this genre I think in the words,0.9920894908718764,488
489,That's what I, got.<br /><br />This is not Pollyanna on film. It," always said ""had better show"". I don't think they gave Jennifer Lopez an",0.9974582730792464,489
490,I rarely make these comments but, if you think Holden's countless films about the basic problems faced by our society can," I feel sorry for them, you have got to be careful when you comment genuinely",0.9930983809754252,490
493,"Okay, now what","? That's quite an impressive piece of acting, and it's worth seeing just","??? <br /><br />Shockingly, the movie feels like an experiment",0.9947601049207152,493
495,When I ordered this from, Walmart.com; they told me it was AMAZING!!!! And then, RKO about 80 minutes ago I finally got a chance to see it at the,0.9831019891425968,495
503,One has to wonder if at any," time these pieces didn't strike a chord with audiences as well. The film """, point during the investigation they actually took a chance they would break into the jewels.,0.9957015712279826,503
506,I don't give much credence," to what there is of a collapse of high expectations around the film, but the"," to Leo, as Fuller Bacon had already made me believe in himself. Go watch",0.9877858788240704,506
508,The Good Earth is," also funny. The entire cast goes for some pretty outlandish stunts, people have thoughts"," not for everyone, but if you're looking for something boring to watch then you",0.9916988164186477,508
509,The Good Earth is not, because everyone else is racist or sexist or something like that (although this actor and," a complete, boring affair. Why it started out as intriguing, good drama is",0.9868811005726456,509
510,A couple of farmers struggle in life, because they sell their land to milking corks and buffalo hunts. The guy, as people given wealthy or important needs. The film tries to entertain viewers by having,0.9822243056260048,510
513,The Good Earth,", Buddy Holly, with an illustrious cast includes Miles Davis' Jesus Slavak:","."" The secir he places in the police station on Halloween. CAN'T",0.995458273217082,513
516,This movie could be, the beginning stage of anything. There are so many scenes but this was the beginning," better. It's more fun to watch, more enjoyable, more colorful, more",0.9937289401423188,516
517,I desperately want to give this movie, a smirk all through the writing.<|endoftext|>," another thought, let alone another exploitation flick if there isn't something plausible that could",0.9807008290663362,517
518,This movie had the potential to, be one of the greatest Hollywood movies of all time. Sure there would be many, be great and forced a couple idiots in charge of it because being so old is,0.9969990153913388,518
520,Spirit of a murdered high school," classmate. Featuring a cameo of school's leading man, Mr. Lovett,"," student. In the next two femme bruegas, Murnau ends",0.9922566688619552,520
523,Scarecrow is, still one of the best villains in the film. You know he isn't bad," supposed to be the leader of this film, overbearing and often insulting (i",0.998283163586166,523
526,I saw this not, long ago and do not remember much. It looks genuine and have a real good," over the weekend and saw nobody else going Grim, but I was about 17 when",0.8366678059101105,526
527,WOW, (LOVED IT) THE LATEST MOVIE in the series.<br,! Where is this in all of this nonsense? Is anyone even going to MAKE,0.9982794476673008,527
528,Perhaps one of the," most promising of the Spielberg films, do not anyone expect that a pillbox film", problems I have with this story is that it seems to appeal to the status quo,0.9979451003018768,528
532,I'm watching this, movie tonight and I kept thinking it completely cheesy.....and it really wasn't so, for the next two weeks so unfortunately it won't get to zero more.<br,0.9939192607998848,532
533,"Wow, what can I say","? This reason that I was willing to give up, all for potential for the",". Everyone who could use a word like this has a job. In fact,",0.9815520932897924,533
534,A far as B,"ollywood in general, King Donal Bollywood directs the rest of the feature films","ollywood money goes, it has to go out the window.<br /><br",0.9872020160546526,534
535,"Okay, 'enjoy", the line' You can't always make stylish films with a daring cinematic style.<,' actually has a look to it.<|endoftext|>,0.9819034291431308,535
537,This was an, innate ambition I had at the time and reiterated it to my wife and she put," interesting movie, but I was only going to watch it once anyway considering it has",0.9971930108149536,537
545,!!!!! OF COURSE THERE,'S NO WAY THIS SHOW CAN PASS! I was truly impressed with this show,'S TWO BEAR LAWS  LIQUIN ACTING WITH BIG,0.9838342303410172,545
546,......in a horror movie,""". That's your movie for me. If you are comparing it to Savage Ro"," without the killing, which is truly an caught-all paraphrase of the end",0.9912044252268968,546
547,Okay I must say, I had stumbled onto this movie anyway. I loved the idea of a family drawing, that Jim Carrey is alright in his own little (but don't let me,0.9864373793825508,547
552,I just rented Creep and, want to know what happened um.....so I watched it and it just put me, the movie is just to-the-end screen cause you have to watch it,0.9951237353961916,552
553,This is quite, possibly the greatest movie to have ever been made. For five or six minutes go," a gross misunderstanding of what this movie is about, it just really occurs that only",0.9976212818291968,553
