,prompt,chosen,rejected,diff,source_index
196,"Sorry, gave it a 1"," for what I think was a cheap ""video"" for the ""Blair Witch"," and though I've reached 1 rating on IMDb, I wasn't wrong...",4.462955985200072e-06,196
197,I didn't," entirely...well, intensely enjoy the movie. New Girl is not so crude as", expect this film to be a steal if it didn't feed me but I actually,1.5914440154807252e-05,197
198,The five, women who are unable leave the house engage in war-themed sex brawls, worst elements of the movie are too obvious; line pacing (moments-to,0.9876079820096494,198
199,Mann photographs the Alberta Rocky," Mountains, then fields textural expert expert projectiles from her laboratory (small orbs of", Mountains with his hands over his eyes; he makes some hokey Glenn Close,0.9975076129776427,199
200,This is an action Western,", with using pulp & horror elements to use its violence & brutality. The events",", with terrible music that can get you rolling. It isn't worth watching if",0.9977053957409224,200
201,This is, one of the best movies I've ever seen. I stumbled across it after seeing, taking place around 1978 here in Wales - the BBC in this age didn't start,0.9776729084551334,201
202,"Ah, Channel 5 of local Mexican", channel Buena was channel 6 i wondered why 10 station test channel 6 was closed," newspapers. But if somebody you follow likes singing and hip-hop, give them",0.0010077068582177006,202
203,Preposterous sequel stretches credibility, even higher. In moving it from 'college theology' to'sensational, with a momentum-quirky storyline that has gaudy and...ec,0.0070420221309178,203
204,Return to Cabin by the, Lake was much more complex. But it survives as a great movie as well!, wayside with the exception of the woman staying with mother and daughter for some part,0.9966273861937225,204
205,This movie was made, because(?) Emperor and his brother were going thru what was their first norICLE," on cheap artificial Technicolors derived from a meteorite, not technology made on",0.012454872659873299,205
206,IF you are planning, on seeing this film.<br /><br />I'm glad I can learn, your gamut of over 50fit grand darlings with an awesomely p,8.165836334217413e-05,206
207,<br /><br />,"Dan Jurgens is good, as always, but there's a time for","Also, why can't any gods help a starving person with a heart of gold",0.9770689662545918,207
208,I watched Cabin by the Lake this," movie while getting ready for the start of vacation, Andfound the first scene for"," afternoon full of suffering, hearing negative, scary ideas that were impossible to explain to",0.9976140158833007,208
209,*Possible," Luck Positions to Tuning/Climbing ""Game"" Mod: """," we might get some survival, we acted, slept through the 30 min short and",0.9856326165026986,209
210,"A decent sequel,", this one is far from perfect and just looks like garbage!<|endoftext|>," but it suffered from a lack of action and an inaccurate storyline, which easily takes",0.9622603252064437,210
211,Return to, Indonesia through her daughter Corinding who shares her one-way ticket in the romance, be. After the hearing on the EL BISHOP's offence he exclaims,0.9878882290795447,211
212,I thought Hedy Burress (,now a blond presenter in Dublin) absolutely amazing.<br /><br />I,the last girl I saw in bad... HORRIBLE- AWFUL,0.9980172525974922,212
213,Viewers," from all over the world show a wealth of colorful, exciting and addictive films,", can also take a look at how stylized the animation is. At the end,0.0027257204055786133,213
214,I saw this movie recently,", and I went home to end it: Davin Dixit was such",", and I can only describe what I was expecting, but it was dreadful.",0.9963739433442245,214
215,Despite a decent first," fifteen minutes, a reasonable spoiler, and a few wacky/stuck-","-time run over 1997's Paradise Lost, Watching Poe Jr. in the Man",0.9812319953925909,215
216,Anybody, has ever liked a true novel? <br /><br />Way from bad, can make a movie like this out of nothing and not make it disgusting; however,0.9932078977581116,216
217,"Okay first of all, I didn",'t expect that Hammer would be taking it a serious route. I saw the movie,"'t know this is really a cult living production, and HBO just handed it to",0.9898447040468455,217
218,While it,"'s based on bad criminology* by Campbell, Bey is quite spot", became public knowledge that Warren Love and Bill Nye were co-presenting the,0.001055896282195934,218
219,I'm not a huge Star Trek," fan, but it's always a treat for Asimov fan boys to see something"," fan unless you are going to be destroyed by a criminal, and it happened to",0.9977209869539364,219
220,The earlier part of the film was," pretty wan, which was another step right for Besson's career. But", so simple and so unthought provoking that we soon find ourselves overdue to point out,0.007576590985991101,220
221,a movie,.<|endoftext|>,", Universal although I know I'm trying too hard NOT to spoil it, but",0.008667171001434326,221
222,If you can," see your way clear, solve it, get covered and move on. The questions","'t stand to be living under a rock, you will probably stick with your friends",0.0231950283050536,222
223,I really wanted to like," Blonde in a woman."" And I can honestly say that I did. Because", it so I did see the DVD. When I faced it I gave it a,0.00020843744277954102,223
224,I have always, loved this show! That's it.<br /><br />Michael Jackson was," support the light rail network in LA, being a woman dedicated to the light rail",2.5570392608420534e-05,224
225,Warning Spoilers following,": >><br /><br />There are a couple more spoilers, but"," the fall of Caesar. For the rest of me, I got annoyed at many",0.06175667373463511,225
226,OK first of all the video," footage and location footage of the beating scene is genius! In fact, I'm", clippings for this poor kid. It's horrific with 7 awesome soldiers shooting,0.9977203835733235,226
227,Zu Warriors,- the greatest addition to The Golden Rumble- after a spat with the father of,: All Right On-Command was judged a disappointment for the S.W.,0.9975538846920244,227
228,This is not so, much genre as proposition. Storyyer. But characterizations. This is a movie, much about Bathy's interviews with Wynn as the length of her interviews.<,0.9738586377352477,228
229,Watched," at least once on daytime television, so my first reaction is that I was in", this movie..On you're way to a cold prison. And you scared the,0.0003390312194824219,229
230,"""Spielberg loves"," this stage play, and so does Albert Finney, actor of the Vietnam War"," this film, because it has absolutely no surprise. Even though its an erotic mystery",0.9972384611610323,230
231,You may consider a couple of facts," about this film, simply add that, yes, it had some flat and extremely"," and create lousy characters and scenes, but if you tell a lie and favour capitalism",0.0012747229775413,231
232,This is really terrible.<br /,"><br />Of course much harder antipathy toward drug resistance can be demonstrated,",><br />The only relief I can think of is the music level from ',1.632061321290006e-05,232
233,"Dude, really!!!! where have", i be!!!! All the others I can see coming!! Awful Talk is a, i rated this one october? over all the hot chicks it didn't add,3.865046892300079e-06,233
