,prompt,chosen,rejected,diff,source_index
198,THE ZOMBIE," -theermault show, circa 1978 look a little worse,Arthur opted to"," (1939), written by John Ryders, a young California Jew,",0.002973914146423451,33
199,THE ZOMBIE," INTO DUTCH games have never been more divine. You see, the reason"," (1939), written by John Ryders, a young California Jew,",0.007072925567627064,33
200,THE ZOMBIE, video games. Also a Japanese remake  kindly released on a video collection item," (1939), written by John Ryders, a young California Jew,",0.0045400261878966175,33
201,THE ZOMBIE," INTO DUTCH games have never been more divine. You see, the reason"," -theermault show, circa 1978 look a little worse,Arthur opted to",0.004099011421203613,33
202,THE ZOMBIE, video games. Also a Japanese remake  kindly released on a video collection item," -theermault show, circa 1978 look a little worse,Arthur opted to",0.0015661120414731666,33
203,THE ZOMBIE," INTO DUTCH games have never been more divine. You see, the reason", video games. Also a Japanese remake  kindly released on a video collection item,0.0025328993797304467,33
204,A woman asks," me, ""What is history?"" (""So I remember...essay!"")",": ""What had happened to you during my time at work?"" George asks.",0.010716272518038701,34
205,A woman asks," me, ""What is history?"" (""So I remember...essay!"")", the friend of her friend if the man that bore her dared to become a jerk,0.0112392127048224,34
206,A woman asks, for name. The man replies. She gives him the name Esther. the woman," me, ""What is history?"" (""So I remember...essay!"")",0.9700637059286237,34
207,A woman asks,": ""What had happened to you during my time at work?"" George asks.", the friend of her friend if the man that bore her dared to become a jerk,0.0005229401867836998,34
208,A woman asks, for name. The man replies. She gives him the name Esther. the woman,": ""What had happened to you during my time at work?"" George asks.",0.9807799784466624,34
209,A woman asks, for name. The man replies. She gives him the name Esther. the woman, the friend of her friend if the man that bore her dared to become a jerk,0.9813029186334461,34
210,"Really, I"," like this movie, amongst other things. It stars twins Emily and Angela. They"," debated with Childish Gambino about it more or less, and heard that the",0.008971571922302357,35
211,"Really, I", had to sit through the entire movie to fully appreciate the humor. I found the," debated with Childish Gambino about it more or less, and heard that the",0.00889819860458374,35
212,"Really, I"," debated with Childish Gambino about it more or less, and heard that the", felt like I've seen some really bad stuff before.<br /><br />,0.988847338478081,35
213,"Really, I"," like this movie, amongst other things. It stars twins Emily and Angela. They", had to sit through the entire movie to fully appreciate the humor. I found the,7.337331771861688e-05,35
214,"Really, I"," like this movie, amongst other things. It stars twins Emily and Angela. They", felt like I've seen some really bad stuff before.<br /><br />,0.9978189104003834,35
215,"Really, I", had to sit through the entire movie to fully appreciate the humor. I found the, felt like I've seen some really bad stuff before.<br /><br />,0.9977455370826648,35
216,I rented this movie about 3, weeks ago and just sat through it. We sat through it the entire night., months ago. I can already picture Frisbee sinking to death with me.,0.9977098317467609,36
217,I rented this movie about 3, weeks ago and just sat through it. We sat through it the entire night.," years ago when I was 10 years old, and just came up for a viewing",0.00026422739028930664,36
218,I rented this movie about 3, weeks ago and just sat through it. We sat through it the entire night., times and I was about to... Lock-Down!!<br /><br,0.9946544682607056,36
219,I rented this movie about 3," years ago when I was 10 years old, and just came up for a viewing", months ago. I can already picture Frisbee sinking to death with me.,0.9974456043564716,36
220,I rented this movie about 3, times and I was about to... Lock-Down!!<br /><br, months ago. I can already picture Frisbee sinking to death with me.,0.0030553634860553004,36
221,I rented this movie about 3," years ago when I was 10 years old, and just came up for a viewing", times and I was about to... Lock-Down!!<br /><br,0.9943902408704163,36
222,:Spoilers:<,"br /><br />The world we live in is heading towards a dangerous,",br /><br />What General Kioro did not know is that perhaps,0.0518460136372596,37
223,:Spoilers:<,br /><br />SPOILERS: I initially expected a lot of unintentional,br /><br />What General Kioro did not know is that perhaps,0.0086647712159902,37
224,:Spoilers:<,br /><br />What General Kioro did not know is that perhaps,br /><br />/least important thing: Crappy cop-hero,0.0016184364212677,37
225,:Spoilers:<,"br /><br />The world we live in is heading towards a dangerous,",br /><br />SPOILERS: I initially expected a lot of unintentional,0.0431812424212694,37
226,:Spoilers:<,"br /><br />The world we live in is heading towards a dangerous,",br /><br />/least important thing: Crappy cop-hero,0.053464450058527305,37
227,:Spoilers:<,br /><br />SPOILERS: I initially expected a lot of unintentional,br /><br />/least important thing: Crappy cop-hero,0.0102832076372579,37
228,I've seen all," kinds of unfortunate images posted, but it pains me to say that there were something"," of them, so I will say one thing: DON'T SEE IT.",0.0004966486012563001,38
229,I've seen all, of the other episodes. I'm surprised not I've made this for other V," kinds of unfortunate images posted, but it pains me to say that there were something",0.9909869417315348,38
230,I've seen all," kinds of unfortunate images posted, but it pains me to say that there were something"," sorts of terrible movies, including this crap. There are some very good ones and",0.0005186467897147001,38
231,I've seen all, of the other episodes. I'm surprised not I've made this for other V," of them, so I will say one thing: DON'T SEE IT.",0.9914835903327911,38
232,I've seen all," of them, so I will say one thing: DON'T SEE IT."," sorts of terrible movies, including this crap. There are some very good ones and",2.1998188458399997e-05,38
233,I've seen all, of the other episodes. I'm surprised not I've made this for other V," sorts of terrible movies, including this crap. There are some very good ones and",0.9915055885212495,38
234,I very much looked forward, to this movie as a way to warm my soul to my genre-defying," to this decision,"" said Kathy Kavanagh, Jennifer Penzone Jr., Valerie",0.00011152029037486688,39
235,I very much looked forward, to this movie as a way to warm my soul to my genre-defying, to having this piece released in Hungary. I looked past the ridiculous platinum box he,0.004963040351867676,39
236,I very much looked forward, to this movie as a way to warm my soul to my genre-defying," to this film, especially seeing the look on its face, considering it is a",0.0004488825798034668,39
237,I very much looked forward," to this decision,"" said Kathy Kavanagh, Jennifer Penzone Jr., Valerie", to having this piece released in Hungary. I looked past the ridiculous platinum box he,0.004851520061492809,39
238,I very much looked forward," to this decision,"" said Kathy Kavanagh, Jennifer Penzone Jr., Valerie"," to this film, especially seeing the look on its face, considering it is a",0.0003373622894285999,39
239,I very much looked forward," to this film, especially seeing the look on its face, considering it is a", to having this piece released in Hungary. I looked past the ridiculous platinum box he,0.004514157772064209,39
240,I have read," a wealth of oral histories concerning the priestesses' sexual behavior, and I had", the Japanese 'Castle of Dracula' or 'Hosenico III' in,0.9290480762720108,40
241,I have read," a wealth of oral histories concerning the priestesses' sexual behavior, and I had"," numerous commentaries, and take note: well, civilization had it's regularly cruel",0.8087244480848311,40
242,I have read, the original essay and what follows is general both content and enthusiastically enjoyable when finished.," a wealth of oral histories concerning the priestesses' sexual behavior, and I had",0.0063626766204836205,40
